EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
TOOL_HOVER,91180,9/26/2024 3:10:40 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,IV Blood,
TOOL_HOVER,91276,9/26/2024 3:10:40 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,IV Saline,
TOOL_HOVER,92081,9/26/2024 3:10:41 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Pain Meds,
TOOL_HOVER,92595,9/26/2024 3:10:41 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Pain Meds,
TOOL_HOVER,93080,9/26/2024 3:10:42 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Pain Meds,
TOOL_HOVER,93582,9/26/2024 3:10:42 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fentanyl Lollipop,
TOOL_HOVER,93776,9/26/2024 3:10:42 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Pain Meds,
TOOL_HOVER,93888,9/26/2024 3:10:42 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fentanyl Lollipop,
TOOL_HOVER,94399,9/26/2024 3:10:43 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fentanyl Lollipop,
TOOL_HOVER,94899,9/26/2024 3:10:43 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fentanyl Lollipop,
TOOL_HOVER,95401,9/26/2024 3:10:44 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fentanyl Lollipop,
TOOL_SELECTED,95665,9/26/2024 3:10:44 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Fentanyl Lollipop,
